直接以收盘价为标签进行预测：
 C0.100000,RightRate0.517241
 C 0.100000 ,bestRightRate0.517241
 C0.500000,RightRate0.517241
 C 0.500000 ,bestRightRate0.517241
 C1.000000,RightRate0.517241
 C 1.000000 ,bestRightRate0.517241
 C5.000000,RightRate0.531034
 C 5.000000 ,bestRightRate0.531034
 C10.000000,RightRate0.503448
Best Parmaters: C 0.100000 ,bestRightRate0.517241Best Parmaters: C 0.500000 ,bestRightRate0.517241Best Parmaters: C 1.000000 ,bestRightRate0.517241Best Parmaters: C 5.000000 ,bestRightRate0.531034





不经过KNN筛选，以最低价及最高价对收盘价进行预测：
 C1 0.100000, C2 0.100000, RightRate0.620690
 C1 0.100000, C2 0.100000 , bestRightRate0.620690
 C1 0.100000, C2 0.500000, RightRate0.600000
 C1 0.100000, C2 1.000000, RightRate0.600000
 C1 0.100000, C2 5.000000, RightRate0.613793
 C1 0.100000, C2 10.000000, RightRate0.620690
 C1 0.100000, C2 10.000000 , bestRightRate0.620690
 C1 0.500000, C2 0.100000, RightRate0.620690
 C1 0.500000, C2 0.100000 , bestRightRate0.620690
 C1 0.500000, C2 0.500000, RightRate0.613793
 C1 0.500000, C2 1.000000, RightRate0.606897
 C1 0.500000, C2 5.000000, RightRate0.613793
 C1 0.500000, C2 10.000000, RightRate0.620690
 C1 0.500000, C2 10.000000 , bestRightRate0.620690
 C1 1.000000, C2 0.100000, RightRate0.620690
 C1 1.000000, C2 0.100000 , bestRightRate0.620690
 C1 1.000000, C2 0.500000, RightRate0.600000
 C1 1.000000, C2 1.000000, RightRate0.600000
 C1 1.000000, C2 5.000000, RightRate0.613793
 C1 1.000000, C2 10.000000, RightRate0.620690
 C1 1.000000, C2 10.000000 , bestRightRate0.620690
 C1 5.000000, C2 0.100000, RightRate0.620690
 C1 5.000000, C2 0.100000 , bestRightRate0.620690
 C1 5.000000, C2 0.500000, RightRate0.600000
 C1 5.000000, C2 1.000000, RightRate0.600000
 C1 5.000000, C2 5.000000, RightRate0.613793
 C1 5.000000, C2 10.000000, RightRate0.620690
 C1 5.000000, C2 10.000000 , bestRightRate0.620690
 C1 10.000000, C2 0.100000, RightRate0.620690
 C1 10.000000, C2 0.100000 , bestRightRate0.620690
 C1 10.000000, C2 0.500000, RightRate0.600000
 C1 10.000000, C2 1.000000, RightRate0.600000
 C1 10.000000, C2 5.000000, RightRate0.613793
 C1 10.000000, C2 10.000000, RightRate0.620690
 C1 10.000000, C2 10.000000 , bestRightRate0.620690
Best Parmaters: C1 0.100000, C2 0.100000 , bestRightRate0.620690Best Parmaters: C1 0.100000, C2 10.000000 , bestRightRate0.620690Best Parmaters: C1 0.500000, C2 0.100000 , bestRightRate0.620690Best Parmaters: C1 0.500000, C2 10.000000 , bestRightRate0.620690Best Parmaters: C1 1.000000, C2 0.100000 , bestRightRate0.620690Best Parmaters: C1 1.000000, C2 10.000000 , bestRightRate0.620690Best Parmaters: C1 5.000000, C2 0.100000 , bestRightRate0.620690Best Parmaters: C1 5.000000, C2 10.000000 , bestRightRate0.620690Best Parmaters: C1 10.000000, C2 0.100000 , bestRightRate0.620690Best Parmaters: C1 10.000000, C2 10.000000 , bestRightRate0.620690





















经过KNN筛选，以最低价及最高价对收盘价进行预测：k13, k2 3, k3 3, k4 3 C1 0.100000, C2 0.100000, RightRate0.606897
k19, k2 5, k3 3, k4 5 C1 1.000000, C2 10.000000, RightRate0.634483
k1 9, k2 5, k3 3, k4 5 C1 1.000000, C2 10.000000 , bestRightRate0.634483
k19, k2 5, k3 3, k4 5 C1 5.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 3, k4 5 C1 5.000000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 3, k4 5 C1 5.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 3, k4 5 C1 5.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 3, k4 5 C1 5.000000, C2 10.000000, RightRate0.634483
k1 9, k2 5, k3 3, k4 5 C1 5.000000, C2 10.000000 , bestRightRate0.634483
k19, k2 5, k3 3, k4 5 C1 10.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 3, k4 5 C1 10.000000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 3, k4 5 C1 10.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 3, k4 5 C1 10.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 3, k4 5 C1 10.000000, C2 10.000000, RightRate0.634483
k1 9, k2 5, k3 3, k4 5 C1 10.000000, C2 10.000000 , bestRightRate0.634483
k19, k2 5, k3 3, k4 7 C1 0.100000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 3, k4 7 C1 0.100000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 3, k4 7 C1 0.100000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 3, k4 7 C1 0.100000, C2 5.000000, RightRate0.613793
k19, k2 5, k3 3, k4 7 C1 0.100000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 3, k4 7 C1 0.500000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 3, k4 7 C1 0.500000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 3, k4 7 C1 0.500000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 3, k4 7 C1 0.500000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 3, k4 7 C1 0.500000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 3, k4 7 C1 1.000000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 3, k4 7 C1 1.000000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 3, k4 7 C1 1.000000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 3, k4 7 C1 1.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 3, k4 7 C1 1.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 3, k4 7 C1 5.000000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 3, k4 7 C1 5.000000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 3, k4 7 C1 5.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 3, k4 7 C1 5.000000, C2 5.000000, RightRate0.613793
k19, k2 5, k3 3, k4 7 C1 5.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 3, k4 7 C1 10.000000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 3, k4 7 C1 10.000000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 3, k4 7 C1 10.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 3, k4 7 C1 10.000000, C2 5.000000, RightRate0.613793
k19, k2 5, k3 3, k4 7 C1 10.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 3, k4 9 C1 0.100000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 3, k4 9 C1 0.100000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 3, k4 9 C1 0.100000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 3, k4 9 C1 0.100000, C2 5.000000, RightRate0.600000
k19, k2 5, k3 3, k4 9 C1 0.100000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 3, k4 9 C1 0.500000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 3, k4 9 C1 0.500000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 3, k4 9 C1 0.500000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 3, k4 9 C1 0.500000, C2 5.000000, RightRate0.606897
k19, k2 5, k3 3, k4 9 C1 0.500000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 3, k4 9 C1 1.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 3, k4 9 C1 1.000000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 3, k4 9 C1 1.000000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 3, k4 9 C1 1.000000, C2 5.000000, RightRate0.606897
k19, k2 5, k3 3, k4 9 C1 1.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 3, k4 9 C1 5.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 3, k4 9 C1 5.000000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 3, k4 9 C1 5.000000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 3, k4 9 C1 5.000000, C2 5.000000, RightRate0.600000
k19, k2 5, k3 3, k4 9 C1 5.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 3, k4 9 C1 10.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 3, k4 9 C1 10.000000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 3, k4 9 C1 10.000000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 3, k4 9 C1 10.000000, C2 5.000000, RightRate0.600000
k19, k2 5, k3 3, k4 9 C1 10.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 5, k4 3 C1 0.100000, C2 0.100000, RightRate0.606897
k19, k2 5, k3 5, k4 3 C1 0.100000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 5, k4 3 C1 0.100000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 5, k4 3 C1 0.100000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 3 C1 0.100000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 5, k4 3 C1 0.500000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 5, k4 3 C1 0.500000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 5, k4 3 C1 0.500000, C2 1.000000, RightRate0.620690
k19, k2 5, k3 5, k4 3 C1 0.500000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 3 C1 0.500000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 5, k4 3 C1 1.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 5, k4 3 C1 1.000000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 5, k4 3 C1 1.000000, C2 1.000000, RightRate0.613793
k19, k2 5, k3 5, k4 3 C1 1.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 3 C1 1.000000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 5, k4 3 C1 5.000000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 5, k4 3 C1 5.000000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 5, k4 3 C1 5.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 5, k4 3 C1 5.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 3 C1 5.000000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 5, k4 3 C1 10.000000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 5, k4 3 C1 10.000000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 5, k4 3 C1 10.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 5, k4 3 C1 10.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 3 C1 10.000000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 5, k4 5 C1 0.100000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 5, k4 5 C1 0.100000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 5, k4 5 C1 0.100000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 5, k4 5 C1 0.100000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 5 C1 0.100000, C2 10.000000, RightRate0.634483
k1 9, k2 5, k3 5, k4 5 C1 0.100000, C2 10.000000 , bestRightRate0.634483
k19, k2 5, k3 5, k4 5 C1 0.500000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 5, k4 5 C1 0.500000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 5, k4 5 C1 0.500000, C2 1.000000, RightRate0.620690
k19, k2 5, k3 5, k4 5 C1 0.500000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 5 C1 0.500000, C2 10.000000, RightRate0.634483
k1 9, k2 5, k3 5, k4 5 C1 0.500000, C2 10.000000 , bestRightRate0.634483
k19, k2 5, k3 5, k4 5 C1 1.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 5, k4 5 C1 1.000000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 5, k4 5 C1 1.000000, C2 1.000000, RightRate0.613793
k19, k2 5, k3 5, k4 5 C1 1.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 5 C1 1.000000, C2 10.000000, RightRate0.634483
k1 9, k2 5, k3 5, k4 5 C1 1.000000, C2 10.000000 , bestRightRate0.634483
k19, k2 5, k3 5, k4 5 C1 5.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 5, k4 5 C1 5.000000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 5, k4 5 C1 5.000000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 5, k4 5 C1 5.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 5 C1 5.000000, C2 10.000000, RightRate0.634483
k1 9, k2 5, k3 5, k4 5 C1 5.000000, C2 10.000000 , bestRightRate0.634483
k19, k2 5, k3 5, k4 5 C1 10.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 5, k4 5 C1 10.000000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 5, k4 5 C1 10.000000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 5, k4 5 C1 10.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 5 C1 10.000000, C2 10.000000, RightRate0.634483
k1 9, k2 5, k3 5, k4 5 C1 10.000000, C2 10.000000 , bestRightRate0.634483
k19, k2 5, k3 5, k4 7 C1 0.100000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 5, k4 7 C1 0.100000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 5, k4 7 C1 0.100000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 5, k4 7 C1 0.100000, C2 5.000000, RightRate0.606897
k19, k2 5, k3 5, k4 7 C1 0.100000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 5, k4 7 C1 0.500000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 5, k4 7 C1 0.500000, C2 0.500000, RightRate0.620690
k19, k2 5, k3 5, k4 7 C1 0.500000, C2 1.000000, RightRate0.620690
k19, k2 5, k3 5, k4 7 C1 0.500000, C2 5.000000, RightRate0.606897
k19, k2 5, k3 5, k4 7 C1 0.500000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 5, k4 7 C1 1.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 5, k4 7 C1 1.000000, C2 0.500000, RightRate0.620690
k19, k2 5, k3 5, k4 7 C1 1.000000, C2 1.000000, RightRate0.613793
k19, k2 5, k3 5, k4 7 C1 1.000000, C2 5.000000, RightRate0.606897
k19, k2 5, k3 5, k4 7 C1 1.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 5, k4 7 C1 5.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 5, k4 7 C1 5.000000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 5, k4 7 C1 5.000000, C2 1.000000, RightRate0.613793
k19, k2 5, k3 5, k4 7 C1 5.000000, C2 5.000000, RightRate0.606897
k19, k2 5, k3 5, k4 7 C1 5.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 5, k4 7 C1 10.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 5, k4 7 C1 10.000000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 5, k4 7 C1 10.000000, C2 1.000000, RightRate0.613793
k19, k2 5, k3 5, k4 7 C1 10.000000, C2 5.000000, RightRate0.606897
k19, k2 5, k3 5, k4 7 C1 10.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 5, k4 9 C1 0.100000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 5, k4 9 C1 0.100000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 5, k4 9 C1 0.100000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 5, k4 9 C1 0.100000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 9 C1 0.100000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 5, k4 9 C1 0.500000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 5, k4 9 C1 0.500000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 5, k4 9 C1 0.500000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 5, k4 9 C1 0.500000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 9 C1 0.500000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 5, k4 9 C1 1.000000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 5, k4 9 C1 1.000000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 5, k4 9 C1 1.000000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 5, k4 9 C1 1.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 9 C1 1.000000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 5, k4 9 C1 5.000000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 5, k4 9 C1 5.000000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 5, k4 9 C1 5.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 5, k4 9 C1 5.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 9 C1 5.000000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 5, k4 9 C1 10.000000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 5, k4 9 C1 10.000000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 5, k4 9 C1 10.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 5, k4 9 C1 10.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 5, k4 9 C1 10.000000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 7, k4 3 C1 0.100000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 7, k4 3 C1 0.100000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 7, k4 3 C1 0.100000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 7, k4 3 C1 0.100000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 7, k4 3 C1 0.100000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 3 C1 0.500000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 7, k4 3 C1 0.500000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 7, k4 3 C1 0.500000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 7, k4 3 C1 0.500000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 7, k4 3 C1 0.500000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 3 C1 1.000000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 7, k4 3 C1 1.000000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 7, k4 3 C1 1.000000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 7, k4 3 C1 1.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 7, k4 3 C1 1.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 3 C1 5.000000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 7, k4 3 C1 5.000000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 7, k4 3 C1 5.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 7, k4 3 C1 5.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 7, k4 3 C1 5.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 3 C1 10.000000, C2 0.100000, RightRate0.613793
k19, k2 5, k3 7, k4 3 C1 10.000000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 7, k4 3 C1 10.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 7, k4 3 C1 10.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 7, k4 3 C1 10.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 0.100000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 0.100000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 7, k4 5 C1 0.100000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 7, k4 5 C1 0.100000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 0.100000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 0.500000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 0.500000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 7, k4 5 C1 0.500000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 7, k4 5 C1 0.500000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 0.500000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 1.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 1.000000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 7, k4 5 C1 1.000000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 7, k4 5 C1 1.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 1.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 5.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 5.000000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 7, k4 5 C1 5.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 7, k4 5 C1 5.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 5.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 10.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 10.000000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 7, k4 5 C1 10.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 7, k4 5 C1 10.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 7, k4 5 C1 10.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 7 C1 0.100000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 7 C1 0.100000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 7, k4 7 C1 0.100000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 7, k4 7 C1 0.100000, C2 5.000000, RightRate0.613793
k19, k2 5, k3 7, k4 7 C1 0.100000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 7 C1 0.500000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 7 C1 0.500000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 7, k4 7 C1 0.500000, C2 1.000000, RightRate0.620690
k19, k2 5, k3 7, k4 7 C1 0.500000, C2 5.000000, RightRate0.613793
k19, k2 5, k3 7, k4 7 C1 0.500000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 7 C1 1.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 7 C1 1.000000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 7, k4 7 C1 1.000000, C2 1.000000, RightRate0.613793
k19, k2 5, k3 7, k4 7 C1 1.000000, C2 5.000000, RightRate0.613793
k19, k2 5, k3 7, k4 7 C1 1.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 7 C1 5.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 7 C1 5.000000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 7, k4 7 C1 5.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 7, k4 7 C1 5.000000, C2 5.000000, RightRate0.613793
k19, k2 5, k3 7, k4 7 C1 5.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 7 C1 10.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 7 C1 10.000000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 7, k4 7 C1 10.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 7, k4 7 C1 10.000000, C2 5.000000, RightRate0.613793
k19, k2 5, k3 7, k4 7 C1 10.000000, C2 10.000000, RightRate0.620690
k19, k2 5, k3 7, k4 9 C1 0.100000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 9 C1 0.100000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 7, k4 9 C1 0.100000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 7, k4 9 C1 0.100000, C2 5.000000, RightRate0.606897
k19, k2 5, k3 7, k4 9 C1 0.100000, C2 10.000000, RightRate0.606897
k19, k2 5, k3 7, k4 9 C1 0.500000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 9 C1 0.500000, C2 0.500000, RightRate0.620690
k19, k2 5, k3 7, k4 9 C1 0.500000, C2 1.000000, RightRate0.620690
k19, k2 5, k3 7, k4 9 C1 0.500000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 7, k4 9 C1 0.500000, C2 10.000000, RightRate0.606897
k19, k2 5, k3 7, k4 9 C1 1.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 9 C1 1.000000, C2 0.500000, RightRate0.620690
k19, k2 5, k3 7, k4 9 C1 1.000000, C2 1.000000, RightRate0.620690
k19, k2 5, k3 7, k4 9 C1 1.000000, C2 5.000000, RightRate0.613793
k19, k2 5, k3 7, k4 9 C1 1.000000, C2 10.000000, RightRate0.606897
k19, k2 5, k3 7, k4 9 C1 5.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 9 C1 5.000000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 7, k4 9 C1 5.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 7, k4 9 C1 5.000000, C2 5.000000, RightRate0.606897
k19, k2 5, k3 7, k4 9 C1 5.000000, C2 10.000000, RightRate0.606897
k19, k2 5, k3 7, k4 9 C1 10.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 7, k4 9 C1 10.000000, C2 0.500000, RightRate0.600000
k19, k2 5, k3 7, k4 9 C1 10.000000, C2 1.000000, RightRate0.600000
k19, k2 5, k3 7, k4 9 C1 10.000000, C2 5.000000, RightRate0.606897
k19, k2 5, k3 7, k4 9 C1 10.000000, C2 10.000000, RightRate0.606897
k19, k2 5, k3 9, k4 3 C1 0.100000, C2 0.100000, RightRate0.606897
k19, k2 5, k3 9, k4 3 C1 0.100000, C2 0.500000, RightRate0.606897
k19, k2 5, k3 9, k4 3 C1 0.100000, C2 1.000000, RightRate0.606897
k19, k2 5, k3 9, k4 3 C1 0.100000, C2 5.000000, RightRate0.613793
k19, k2 5, k3 9, k4 3 C1 0.100000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 9, k4 3 C1 0.500000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 9, k4 3 C1 0.500000, C2 0.500000, RightRate0.620690
k19, k2 5, k3 9, k4 3 C1 0.500000, C2 1.000000, RightRate0.620690
k19, k2 5, k3 9, k4 3 C1 0.500000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 9, k4 3 C1 0.500000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 9, k4 3 C1 1.000000, C2 0.100000, RightRate0.620690
k19, k2 5, k3 9, k4 3 C1 1.000000, C2 0.500000, RightRate0.613793
k19, k2 5, k3 9, k4 3 C1 1.000000, C2 1.000000, RightRate0.613793
k19, k2 5, k3 9, k4 3 C1 1.000000, C2 5.000000, RightRate0.620690
k19, k2 5, k3 9, k4 3 C1 1.000000, C2 10.000000, RightRate0.627586
k19, k2 5, k3 9, k4 3 C1 5.000000, C2 0.100000, RightRate0.613793
